1f9a373a-d0b3-8973-f782-8c42551be47c,2020-02-26,,999-79-6052,,,,Elana101,Jones311,,,,black,nonhispanic,F,Salem  Massachusetts  US,447 Wisoky Grove,Middleborough Center,Massachusetts,Plymouth County,,41.91390798641295,-70.88398473309051,65983.21,240.60
b3617373-8b51-388c-953f-d6c95567738f,1974-04-11,,999-74-6586,S99927581,X5493382X,Mr.,Lawerence6,Stracke611,,,M,white,nonhispanic,M,Greenfield  Massachusetts  US,329 Bernier Wall,Boston,Massachusetts,Suffolk County,02467,42.34497249051871,-71.07913103947692,151759.39,46537.48
78e9f6bd-9127-27d8-d8ee-8eeee7cf8c86,2016-10-08,,999-76-9092,,,,Tanisha724,Stanton715,,,,white,nonhispanic,F,Leicester  Massachusetts  US,889 Kovacek Dam Suite 25,Palmer,Massachusetts,Hampden County,01069,42.19152450652495,-72.30544571695032,18199.39,11198.32
dea160e9-e636-5716-bb5a-260a9a338fea,1979-07-15,,999-87-3028,S99974544,X3525625X,Mrs.,Fleta652,Ledner144,,Little434,M,white,hispanic,F,Peabody  Massachusetts  US,529 Willms Club,Quincy,Massachusetts,Norfolk County,02186,42.2965918802463,-71.05233945918954,1598605.39,169304.94
44428a2f-14c3-8077-f48b-bae301cc7734,1974-11-11,,999-89-4934,S99914271,X25809444X,Ms.,Luvenia178,Schmidt332,,,S,white,nonhispanic,F,Southampton  Massachusetts  US,102 Goldner Passage,New Bedford,Massachusetts,Bristol County,02746,41.63740957361095,-70.87849219344734,1443880.16,92329.30
51b64cb0-91c2-6435-29c1-6571fe493f96,1964-02-27,1979-11-16,999-32-6400,,,,Cesar434,Armstrong51,,,,white,nonhispanic,M,Brookline  Massachusetts  US,432 Mohr Spur Unit 93,Quincy,Massachusetts,Norfolk County,02169,42.21277805944119,-70.9539430760429,405102.50,1076.03
a79d1f45-073e-b352-d2ef-107488a19ff5,1971-12-29,,999-66-9341,S99919613,X88812120X,Mr.,Taylor21,Parisian75,,,M,white,nonhispanic,M,Littleton  Massachusetts  US,949 Moore Center,North Westport,Massachusetts,Bristol County,,41.72073342563938,-71.1231824427173,1246020.88,560.26
0ec97729-9fe5-f6be-6a05-2a3d30f705a1,1985-12-05,,999-27-5376,S99980202,X59247546X,Mr.,Newton741,Reinger292,,,M,white,nonhispanic,M,Uxbridge  Massachusetts  US,860 Schmeler Divide Unit 67,Stow,Massachusetts,Middlesex County,,42.46146049119336,-71.5352757026313,946172.77,3174.65
3a76e944-93ca-10c5-5d7f-07f790aa2a7d,1996-09-23,,999-77-1078,S99981148,X47882784X,Mr.,Randal152,Deckow585,,,,black,nonhispanic,M,Rockport  Massachusetts  US,181 Aufderhar Ville Unit 82,Westfield,Massachusetts,Hampden County,01086,42.198607662984564,-72.77561149627655,640271.11,2959.29
169de36c-586b-cfcd-1000-22cc4e042f1b,1997-09-28,,999-15-5625,S99911759,X3844958X,Ms.,Adriana394,Mercado213,,,,white,hispanic,F,La Paz  Baja California  MX,836 Predovic View Unit 18,Boston,Massachusetts,Suffolk County,02134,42.33430290273098,-71.12398351688475,700359.51,87169.93
b20f7fdf-0997-089d-b00c-dfe57ddefa4d,1978-03-21,,999-67-2243,S99947095,X63885374X,Mr.,Malcolm243,Little434,,,M,white,hispanic,M,Marlborough  Massachusetts  US,1079 Smitham Throughway,Peabody,Massachusetts,Essex County,01960,42.56727106543057,-70.99477414831318,1095017.20,3717.08
6119214c-013d-1b81-fac9-e19a36c9123d,2001-12-29,,999-49-7442,S99980507,X84812822X,Ms.,Cori307,Moore224,,,,white,nonhispanic,F,Lowell  Massachusetts  US,1002 Dare Corner Unit 47,Franklin,Massachusetts,Norfolk County,,42.08782640774654,-71.37767949175891,757930.99,598.83
14e0d9b0-b5fb-6f3f-7f2f-3170f42e6dc9,1950-05-11,,999-58-1129,S99976908,X6655988X,Mrs.,Kamala553,Konopelski743,,Kassulke119,M,black,nonhispanic,F,Somerville  Massachusetts  US,104 Miller Ranch Unit 21,Boston,Massachusetts,Suffolk County,02119,42.384051990799634,-70.99878795693462,2047608.51,277948.94
